,Hours,Expected Attendance,Actual Attendance,Program Delivered,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Non-WSU,Unsure,Latitude,Longitude,category_encoded,year,month,day,DOW_encoded,Start Hour,Start Minute,End Hour,End Minute,Program_encoded,Facilitator 1_encoded,Format_encoded,Campus_encoded
1806,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,18,8,11,30,12,30,18,76,2,3
1807,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729809,-117.163473,2,2022,1,8,4,9,0,10,0,18,56,0,3
1808,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729809,-117.163473,2,2022,1,8,4,10,30,11,30,18,56,0,3
1809,1.0,33.15399610136452,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.732743,-117.162176,2,2022,1,19,10,12,10,13,0,18,56,0,3
1810,1.0,33.15399610136452,6.0,Yes,0,0,6,0,0,0,0.0,0.0,46.732743,-117.162176,2,2022,2,1,8,9,10,10,0,18,56,0,3
1811,1.0,33.15399610136452,23.0,Yes,0,0,23,0,0,0,0.0,0.0,46.732758,-117.163957,2,2022,2,23,10,15,30,16,30,28,56,0,3
1812,1.0,33.15399610136452,6.0,Yes,0,0,6,0,0,0,0.0,0.0,46.732758,-117.163957,2,2022,3,4,0,11,0,12,0,28,56,0,3
1813,1.0,33.15399610136452,43.0,Yes,0,0,43,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,14,5,9,0,10,0,30,56,0,3
1814,1.0,33.15399610136452,45.0,Yes,0,0,45,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,14,5,10,30,11,30,30,56,0,3
1815,1.0,33.15399610136452,49.0,Yes,0,0,49,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,14,5,12,45,13,45,30,56,0,3
1816,1.0,33.15399610136452,42.0,Yes,0,0,42,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,14,5,14,15,15,15,30,56,0,3
1817,1.0,33.15399610136452,29.0,Yes,0,0,29,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,15,2,11,30,12,30,30,56,0,3
1818,1.0,33.15399610136452,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.727382,-117.165967,2,2022,8,17,10,10,0,11,0,30,56,0,3
1819,1.0,33.15399610136452,31.0,Yes,0,0,31,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,18,6,10,0,11,0,30,56,0,3
1820,1.0,33.15399610136452,22.0,Yes,0,0,22,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,19,0,11,30,12,30,30,56,0,3
1821,1.0,33.15399610136452,9.0,Yes,0,0,9,0,0,0,0.0,0.0,46.727382,-117.165967,2,2022,9,9,0,9,0,10,0,27,56,0,3
1822,1.0,33.15399610136452,17.0,Yes,0,0,17,0,0,0,0.0,0.0,46.727382,-117.165967,2,2022,9,16,0,9,30,10,30,27,56,0,3
1823,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,10,7,1,10,0,11,0,27,56,0,3
1824,1.0,33.15399610136452,14.0,yes,0,0,14,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,10,15,4,15,0,16,0,27,56,0,3
1825,1.0,33.15399610136452,8.0,Yes,0,0,8,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,4,2022,11,30,10,18,30,19,30,22,56,0,3
1826,1.0,33.15399610136452,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,12,1,6,17,30,18,30,64,56,0,3
1827,1.0,33.15399610136452,23.0,Yes,0,0,23,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,12,1,7,15,30,16,30,27,56,0,3
1828,1.0,33.15399610136452,3.0,No,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,12,14,10,16,30,17,30,67,56,0,3
1829,1.0,33.15399610136452,12.0,Yes,0,0,12,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,1,7,4,14,15,15,15,18,56,0,3
1830,1.0,33.15399610136452,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,1,8,5,14,15,15,15,18,56,0,3
1831,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729801,-117.161642,1,2023,1,26,6,17,30,18,30,67,56,0,3
1832,1.0,33.15399610136452,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,2,3,0,10,0,11,0,18,56,0,3
1833,1.0,33.15399610136452,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,3,25,4,15,0,16,0,18,56,0,3
1834,1.0,33.15399610136452,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2023,3,27,2,10,0,11,0,18,56,0,3
1835,1.0,33.15399610136452,31.0,Yes,0,0,31,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,4,18,8,13,30,14,30,64,56,0,3
1836,1.0,33.15399610136452,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,4,19,10,15,0,16,0,64,56,0,3
1837,1.0,40.0,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,18,10,10,15,11,15,30,56,0,3
1838,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,18,10,11,45,12,45,30,56,0,3
1839,1.0,40.0,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,19,6,10,15,11,15,30,56,0,3
1840,1.0,40.0,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,19,6,11,45,12,45,30,56,0,3
1841,1.0,40.0,36.0,Yes,0,0,36,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,20,0,14,15,15,15,30,56,0,3
1842,1.0,40.0,31.0,Yes,0,0,31,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,21,4,9,30,10,30,30,56,0,3
1843,1.0,40.0,32.0,Yes,0,0,32,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,21,4,11,0,12,0,30,56,0,3
1844,1.0,40.0,17.0,Yes,0,0,17,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,11,3,10,15,0,16,0,27,56,0,3
1845,1.0,40.0,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,11,30,8,15,30,16,30,27,56,0,3
1846,2.0,33.15399610136452,16.0,Yes,0,2,10,1,0,1,0.0,0.0,46.729243427096854,-117.16408172774106,3,2022,11,8,8,15,0,17,0,11,57,2,1
1847,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,16,5,13,30,14,30,18,70,2,3
1848,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,18,8,10,0,11,0,18,70,2,3
1849,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,19,10,10,0,11,0,18,70,2,3
1850,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,9,1,8,8,0,9,0,26,70,2,3
1851,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,9,2,10,8,0,9,0,26,70,2,3
1852,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,9,2,10,14,0,15,0,26,70,2,3
1853,1.0,40.0,18.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,9,5,4,11,30,12,30,28,70,2,3
1854,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,9,15,8,16,30,17,30,28,70,2,3
1855,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,9,18,0,11,30,12,30,28,70,2,3
1856,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,9,20,8,13,30,14,0,26,70,2,3
1857,1.0,40.0,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,1,27,10,12,0,13,0,18,70,2,3
1858,1.0,40.0,37.0,Yes,0,0,37,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,20,0,14,15,15,15,30,58,0,3
1859,1.0,40.0,29.0,Yes,0,0,29,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,21,4,9,30,10,30,30,58,0,3
1860,1.0,40.0,36.0,Yes,0,0,36,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,21,4,13,15,14,15,30,58,0,3
1861,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,10,10,2,19,0,20,0,3,59,0,3
1862,1.0,33.15399610136452,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,11,2,11,15,0,16,0,67,59,0,3
1863,1.0,33.15399610136452,70.0,Yes,0,0,70,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,11,14,2,18,0,19,0,3,59,0,3
1864,1.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,11,16,10,15,0,16,0,67,59,0,3
1865,1.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,11,29,8,18,0,19,0,67,59,0,3
1866,1.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,1,7,4,10,30,11,30,18,59,0,3
1867,1.0,33.15399610136452,6.0,Yes,0,0,6,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,1,8,5,9,0,10,0,18,59,0,3
1868,1.0,33.15399610136452,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2023,2,8,10,13,30,14,30,18,59,0,3
1869,1.0,33.15399610136452,9.0,Yes,0,0,9,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,2,27,2,16,0,17,0,67,59,0,3
1870,1.0,33.15399610136452,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2023,3,6,2,12,0,13,0,18,59,0,3
1871,1.0,33.15399610136452,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2023,3,8,10,13,0,14,0,18,59,0,3
1872,1.0,33.15399610136452,22.0,Yes,0,0,22,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,3,9,6,18,0,19,0,67,59,0,3
1873,1.0,33.15399610136452,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,3,20,2,16,0,17,0,67,59,0,3
1874,1.0,33.15399610136452,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,3,28,8,19,0,20,0,71,59,0,3
1875,1.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2023,3,31,0,13,0,14,0,18,59,0,3
1876,1.0,33.15399610136452,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,4,6,6,17,30,18,30,71,59,0,3
1877,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,4,20,6,18,0,19,0,67,59,0,3
1878,1.0,33.15399610136452,11.0,Yes,0,0,11,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2023,4,24,2,11,30,12,30,18,59,0,3
1879,1.0,33.15399610136452,4.0,Yes,0,0,4,0,0,0,0.0,0.0,46.728169,-117.161315,1,2023,4,27,6,17,0,18,0,67,59,0,3
1880,1.0,33.15399610136452,55.0,Yes,0,0,55,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,13,5,9,0,10,0,18,59,0,3
1881,1.0,33.15399610136452,44.0,Yes,0,0,44,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,13,5,12,45,13,45,18,59,0,3
1882,1.0,33.15399610136452,29.0,Yes,0,0,29,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,13,5,15,45,16,45,18,59,0,3
1883,1.0,33.15399610136452,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,14,2,14,15,15,15,18,59,0,3
1884,1.0,33.15399610136452,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,17,6,14,15,15,15,18,59,0,3
1885,1.0,33.15399610136452,23.0,Yes,0,0,23,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,26,4,9,0,10,0,18,59,0,3
1886,1.0,33.15399610136452,22.0,Yes,0,0,22,0,0,0,0.0,0.0,46.727794,-117.162907,1,2023,9,6,10,17,0,18,0,67,59,0,3
1887,1.0,33.15399610136452,12.0,Yes,0,0,12,0,0,0,0.0,0.0,46.731669,-117.16795,1,2023,9,19,8,15,10,16,20,67,59,0,3
1888,1.0,33.15399610136452,65.0,Yes,0,0,65,0,0,0,0.0,0.0,46.730824,-117.168807,1,2023,9,26,8,19,0,20,0,64,59,0,3
1889,1.0,33.15399610136452,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2023,9,27,10,19,0,20,0,17,59,0,3
1890,1.0,33.15399610136452,31.0,Yes,0,0,31,0,0,0,0.0,0.0,46.729801,-117.161642,1,2023,10,4,10,19,0,20,0,71,59,0,3
1891,1.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,10,6,0,12,0,13,0,18,59,0,3
1892,1.0,33.15399610136452,6.0,Yes,0,0,6,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,10,11,10,14,10,15,0,67,59,0,3
1893,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,13,6,7,30,7,55,58,60,0,3
1894,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,13,6,8,0,8,25,58,60,0,3
1895,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,13,6,8,30,8,55,58,60,0,3
1896,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,13,6,14,0,14,25,58,60,0,3
1897,0.0,33.15399610136452,36.0,Yes,0,0,36,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,13,6,14,30,14,55,58,60,0,3
1898,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,17,2,8,30,8,55,58,60,0,3
1899,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,17,2,9,0,9,25,58,60,0,3
1900,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,17,2,9,30,9,55,58,60,0,3
1901,0.0,33.15399610136452,39.0,Yes,0,0,39,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,21,0,8,30,8,55,58,60,0,3
1902,0.0,33.15399610136452,39.0,Yes,0,0,39,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,21,0,9,0,9,25,58,60,0,3
1903,0.0,33.15399610136452,39.0,Yes,0,0,39,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,21,0,9,30,9,55,58,60,0,3
1904,0.0,33.15399610136452,39.0,Yes,0,0,39,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,21,0,14,0,14,25,58,60,0,3
1905,0.0,33.15399610136452,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,21,0,14,30,14,55,58,60,0,3
1906,0.0,33.15399610136452,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,24,2,10,30,10,55,58,60,0,3
1907,0.0,33.15399610136452,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,24,2,13,0,13,25,58,60,0,3
1908,0.0,33.15399610136452,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,24,2,13,30,13,55,58,60,0,3
1909,0.0,33.15399610136452,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,27,6,7,30,7,55,58,60,0,3
1910,0.0,33.15399610136452,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,27,6,8,0,8,25,58,60,0,3
1911,0.0,33.15399610136452,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,27,6,8,30,8,55,58,60,0,3
1912,0.0,33.15399610136452,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,27,6,14,0,14,25,58,60,0,3
1913,0.0,33.15399610136452,46.0,Yes,0,0,46,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,27,6,14,30,14,55,58,60,0,3
1914,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,8,2,13,30,13,55,58,60,0,3
1915,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,8,2,14,0,14,25,58,60,0,3
1916,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,8,2,14,30,14,55,58,60,0,3
1917,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,12,0,10,30,10,55,58,60,0,3
1918,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,12,0,11,0,11,25,58,60,0,3
1919,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,12,0,11,30,11,55,58,60,0,3
1920,0.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,15,2,8,30,8,55,58,60,0,3
1921,0.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,15,2,9,0,9,25,58,60,0,3
1922,0.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,15,2,9,30,9,55,58,60,0,3
1923,0.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,15,2,14,30,14,55,58,60,0,3
1924,0.0,33.15399610136452,32.0,Yes,0,0,32,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,19,0,7,30,7,55,58,60,0,3
1925,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,19,0,8,0,8,25,58,60,0,3
1926,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,19,0,8,30,8,55,58,60,0,3
1927,0.0,33.15399610136452,27.0,Yes,0,0,27,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,23,8,9,30,9,55,58,60,0,3
1928,0.0,33.15399610136452,27.0,Yes,0,0,27,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,23,8,10,0,10,25,58,60,0,3
1929,0.0,33.15399610136452,27.0,Yes,0,0,27,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,23,8,10,30,10,55,58,60,0,3
1930,0.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,29,2,12,30,12,55,58,60,0,3
1931,0.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,29,2,13,0,13,25,58,60,0,3
1932,0.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,29,2,13,30,13,55,58,60,0,3
1933,1.0,33.15399610136452,76.0,Yes,0,0,76,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,10,4,14,0,15,0,37,60,0,3
1934,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,10,4,16,15,17,15,37,60,0,3
1935,1.0,33.15399610136452,71.0,Yes,0,0,71,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,11,5,9,30,10,30,37,60,0,3
1936,1.0,33.15399610136452,61.0,Yes,0,0,61,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,11,5,11,45,12,45,37,60,0,3
1937,1.0,33.15399610136452,62.0,Yes,0,0,62,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,11,5,14,0,15,0,37,60,0,3
1938,1.0,33.15399610136452,22.0,Yes,0,0,22,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,12,2,15,0,16,0,37,60,0,3
1939,1.0,33.15399610136452,61.0,Yes,0,0,61,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,2,9,30,10,30,37,60,0,3
1940,1.0,33.15399610136452,58.0,Yes,0,0,58,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,8,11,45,12,45,37,60,0,3
1941,2.0,33.15399610136452,22.0,yes,0,0,22,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,13,8,14,0,15,30,9,60,0,3
1942,1.0,33.15399610136452,61.0,Yes,0,0,61,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,13,8,9,30,10,30,37,60,0,3
1943,1.0,33.15399610136452,63.0,Yes,0,0,63,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,13,8,11,45,12,45,37,60,0,3
1944,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,14,10,7,30,7,55,58,60,0,3
1945,1.0,33.15399610136452,92.0,Yes,0,0,92,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,14,10,9,30,10,30,37,60,0,3
1946,1.0,33.15399610136452,75.0,Yes,0,0,75,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,14,10,11,45,12,45,37,60,0,3
1947,0.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,15,6,11,0,11,25,58,60,0,3
1948,0.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,15,6,11,30,11,55,58,60,0,3
1949,1.0,33.15399610136452,59.0,Yes,0,0,59,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,15,6,9,30,10,30,37,60,0,3
1950,1.0,33.15399610136452,90.0,Yes,0,0,90,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,16,0,13,0,14,0,37,60,0,3
1951,1.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.727996,-117.165668,2,2019,8,16,0,9,0,10,0,58,60,0,3
1952,0.0,33.15399610136452,20.0,Yes,0,0,20,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,21,10,17,30,17,55,58,60,0,3
1953,0.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,21,10,18,0,18,25,58,60,0,3
1954,4.0,30.0,8.0,Yes,0,0,8,0,0,0,0.0,0.0,46.727382,-117.165967,3,2019,9,4,11,12,30,17,0,47,60,0,3
1955,0.0,33.15399610136452,50.0,Yes,0,0,50,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,9,9,2,17,30,17,55,58,60,0,3
1956,1.0,33.15399610136452,0.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,9,10,8,16,0,17,0,37,60,0,3
1957,1.0,30.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.730342,-117.157557,4,2019,9,16,2,11,0,12,0,10,60,0,3
1958,4.0,30.0,9.0,Yes,0,0,9,0,0,0,0.0,0.0,46.727382,-117.165967,3,2019,9,17,8,15,30,20,0,47,60,0,3
1959,1.0,33.15399610136452,27.0,Yes,0,0,27,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,9,18,11,11,0,12,0,37,60,0,3
1960,2.0,30.0,8.0,Yes,0,0,8,0,0,0,0.0,0.0,46.731324,-117.157951,4,2019,9,22,2,14,30,16,0,38,60,0,3
1961,1.0,30.0,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.730449,-117.164235,4,2019,9,24,9,11,0,12,0,74,60,0,3
1962,4.0,30.0,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729809,-117.163473,3,2019,10,1,8,8,0,12,30,47,60,0,3
1963,4.0,30.0,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.729801,-117.161642,3,2019,10,8,8,15,30,20,0,47,60,0,3
1964,1.0,33.15399610136452,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,10,29,8,15,0,16,0,37,60,0,3
1965,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,14,10,11,0,11,25,58,61,0,3
1966,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,14,10,11,30,11,55,58,61,0,3
1967,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,14,10,14,0,14,25,58,61,0,3
1968,0.0,33.15399610136452,39.0,Yes,0,0,39,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,14,10,14,30,14,55,58,61,0,3
1969,0.0,33.15399610136452,20.0,Yes,0,0,20,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,8,21,10,16,30,16,55,58,61,0,3
